disaster_id,name_int,name_local,type,subtype,date_start,date_end,date_year,date_month,psgc,ph_psgc,province,affected_families,affected_persons,dead,injured,missing,damaged_houses_full,damaged_houses_partial,damaged_properties_agri,damaged_properties_infra,damaged_properties_private,damage_total
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,036900000,PH036900000,Tarlac,11288,58057,,,,,,7.09,15.20,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,042100000,PH042100000,Cavite,1464,8784,4,,,,,,2.29,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,045600000,PH045600000,Quezon,,,,,,,,,2.23,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,043400000,PH043400000,Laguna,,,4,1,,,,1.90,1.90,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,175300000,PH175300000,Palawan,,,,,,,,,0.34,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,175200000,PH175200000,Oriental Mindoro,,,,,,,,,0.87,,
Typhoon_1986-07-11_TyphoonGading,Typhoon Peggy,Typhoon Gading,Tropical Cyclone,,1986-07-06,,1986,07,174000000,PH174000000,Marinduque,,,,,,,,,0.55,,
TropicalCyclone_1986-10-10_TropicalStormPasing,Typhoon Ellen,Tropical Storm Pasing,Tropical Cyclone,,1986-10-10,,1986,10,175900000,PH175900000,Romblon,3082,,4,,,52,414,5.29,18.27,5.19,28.74
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,067900000,PH067900000,Guimaras,,,,,,,,0.03,0.08,0.05,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,071200000,PH071200000,Bohol,,,,,,20,,,0.50,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,166700000,PH166700000,Surigao Del Norte,7386,30842,4,95,2,2146,17855,5.50,11.91,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,160200000,PH160200000,Agusan Del Norte,5761,23378,3,4,3,658,658,,3.95,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,160300000,PH160300000,Agusan Del Sur,1065,6897,2,,,41,21,,0.96,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,101800000,PH101800000,Camiguin,300,1703,3,6,,54,75,,7.13,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,104300000,PH104300000,Misamis Oriental,32,147,2,,,17,15,,,,
TropicalCyclone_1986-12-20_TyphoonAning,Typhoon Marge,Typhoon Aning,Tropical Cyclone,,1986-12-20,,1986,12,166800000,PH166800000,Surigao del Sur,3199,16424,,,,,,,,,
TropicalCyclone_2003-08-04_TropicalStormKabayan,Tropical Storm Etau,Tropical Storm Kabayan,Tropical Cyclone,,2003-08-04,,2003,08,035400000,PH035400000,Pampanga,29400,145410,,,,,,28.17,1.49,,29.65
TropicalCyclone_2003-08-04_TropicalStormKabayan,Tropical Storm Etau,Tropical Storm Kabayan,Tropical Cyclone,,2003-08-04,,2003,08,036900000,PH036900000,Tarlac,1864,7598,,,,,,7.33,,,7.33
TropicalCyclone_2003-08-04_TropicalStormKabayan,Tropical Storm Etau,Tropical Storm Kabayan,Tropical Cyclone,,2003-08-04,,2003,08,034900000,PH034900000,Nueva Ecija,7,50,,,,,,,,,
TropicalCyclone_2003-08-20_TyphoonNina,Typhoon Krovanh,Typhoon Nina,Tropical Cyclone,,2003-08-20,,2003,08,015500000,PH015500000,Pangasinan,,,,,,,,3.53,,,
TropicalCyclone_2003-08-20_TyphoonNina,Typhoon Krovanh,Typhoon Nina,Tropical Cyclone,,2003-08-20,,2003,08,012900000,PH012900000,Ilocos Sur,,,,,,,,0.67,,,
TropicalCyclone_2003-08-20_TyphoonNina,Typhoon Krovanh,Typhoon Nina,Tropical Cyclone,,2003-08-20,,2003,08,012800000,PH012800000,Ilocos Norte,,,,,,,,0.00,,,
TropicalCyclone_2003-08-29_TyphoonOnyok,Typhoon Dujuan,Typhoon Onyok,Tropical Cyclone,,2003-08-29,,2003,08,031400000,PH031400000,Bulacan,6390,33567,,,,,,,,,
TropicalCyclone_2003-10-24_TropicalStormUrsula,n/a,Tropical Storm Ursula,Tropical Cyclone,,2003-10-24,,2003,10,064500000,PH064500000,Negros Occidental,5372,33944,1,2,,4,,,,,
TropicalCyclone_2003-11-12_TropicalStormWeng,Typhoon Nepartak,Tropical Storm Weng,Tropical Cyclone,,2003-11-12,,2003,11,175300000,PH175300000,Palawan,,,6,,9,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,133900000,PH133900000,National Capital Region,2227,11144,3,0,0,0,0,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,137500000,PH137500000,National Capital Region,1048,5258,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,015500000,PH015500000,Pangasinan,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,013300000,PH013300000,La Union,9315,45896,,,,2,263,,12.95,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,012900000,PH012900000,Ilocos Sur,,,,,,,,,6.25,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,012800000,PH012800000,Ilocos Norte,,,,,,,,,2.88,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,034900000,PH034900000,Nueva Ecija,3597,17985,,,,,,0.75,9.44,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,042100000,PH042100000,Cavite,54962,133017,2,,,10,25,0.60,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,043400000,PH043400000,Laguna,36,180,,,,1,,6.44,3.30,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,045800000,PH045800000,Rizal,1118,4457,,,,7,17,,5.40,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,175100000,PH175100000,Occidental Mindoro,417,2502,,,,,,0.15,0.17,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,175200000,PH175200000,Oriental Mindoro,,,,,,,,15.70,0.20,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,175900000,PH175900000,Romblon,,,,,,,,9.90,0.50,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,175300000,PH175300000,Palawan,,,,,,,,3.20,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,140100000,PH140100000,Abra,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,148100000,PH148100000,Apayao,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,141100000,PH141100000,Benguet,276,1380,,,,1,,4.65,18.65,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,142700000,PH142700000,Ifugao,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,143200000,PH143200000,Kalinga,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,144400000,PH144400000,Mountain Province,,,,,,,,,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,064500000,PH064500000,Negros Occidental,,,,,,,,2.00,,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,060600000,PH060600000,Antique,,,,,,,,,10.00,,
TropicalCyclone_2003-05-25_TropicalStormChedeng,Tropical Storm Linfa,"Tropical Storm Chedeng
",Tropical Cyclone,,2003-05-25,,2003,05,067900000,PH067900000,Guimaras,,,,,,,,,0.57,,
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,012900000,PH012900000,Ilocos Sur,,,,,,,,0.22,1.10,,1.32
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,012800000,PH012800000,Ilocos Norte,3322,14326,,,,,,1.86,3.20,,5.06
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,013300000,PH013300000,La Union,2946,12141,,,,,,2.14,4.50,,6.64
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,015500000,PH015500000,Pangasinan,558,2373,,,,,,3.34,3.75,,7.09
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,023100000,PH023100000,Isabela,491,2455,,,,,,,,,
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,087800000,PH087800000,Biliran,1272,7298,,,,54,149,6.07,22.35,,28.42
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,084800000,PH084800000,Northern Samar,,,,,,,,0.22,5.80,,6.02
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,141100000,PH141100000,Benguet,,,1,,,,,4.02,,,4.02
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,140100000,PH140100000,Abra,25,125,,,,,25,,,,0.30
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,056200000,PH056200000,Sorsogon,35,175,,,,10,220,,2.50,,2.53
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,051700000,PH051700000,Camarines Sur,,,2,,,,2,24.62,12.70,,37.84
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,050500000,PH050500000,Albay,,,,,,,,2.44,1.92,,4.38
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,051600000,PH051600000,Camarines Norte,,,,,,,,0.96,,,0.96
TropicalCyclone_2003-06-13_TropicalStormEgay,Tropical Storm Soudelor,Tropical Storm Egay,Tropical Cyclone,,2003-06-13,,2003,06,054100000,PH054100000,Masbate,,,,,,,,1.87,,,2.87
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,067900000,PH067900000,Guimaras,,,,,,,,,14.90,,14.90
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,060400000,PH060400000,Aklan,,,,,,,,0.13,,,0.13
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,64500000,PH064500000,Negros Occidental,,,,,,,,3.38,,,3.38
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,050500000,PH050500000,Albay,,4530,,,,,,,,,
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,056200000,PH056200000,Sorsogon,,4530,,,,,,,,,
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,084800000,PH084800000,Northern Samar,,520,,,,,,,,,
TropicalCyclone_2003-07-15_TropicalStormGilas,Tropical Storm Koni,Tropical Storm Gilas,Tropical Cyclone,,2003-07-15,,2003,07,087800000,PH087800000,Biliran,4457,22172,,,,68,639,7.24,23.59,,30.83
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,143200000,PH143200000,Kalinga,7793,45167,,,,,,81.00,30.00,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,144400000,PH144400000,Mountain Province,302,1968,,,,,,66.86,6.45,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,142700000,PH142700000,Ifugao,577,2757,,,,,,18.91,48.81,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,141100000,PH141100000,Benguet,6129,31457,,,,,,14.22,12.63,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,148100000,PH148100000,Apayao,1359,8169,,,,,,3.70,,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,140100000,PH140100000,Abra,223,1157,,,,,,0.10,1.61,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,013300000,PH013300000,La Union,3185,14673,,,,,,,,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,015500000,PH015500000,Pangasinan,55878,267371,,,,,,,53.30,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,012900000,PH012900000,Ilocos Sur,367,4552,,,,,,,4.00,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,012800000,PH012800000,Ilocos Norte,910,4552,,,,,,,2.81,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,021500000,PH021500000,Cagayan,35524,163917,,,,,,486.11,0.85,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,023100000,PH023100000,Isabela,150323,701612,,,,,,1125.65,44.77,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,025700000,PH025700000,Quirino,53164,97730,,,,,,193.90,25.62,,
TropicalCyclone_2003-07-19_SuperTyphoonHarurot,Super Typhoon Imbudo,Super Typhoon Harurot,Tropical Cyclone,,2003-07-19,,2003,07,037700000,PH037700000,Aurora,8724,43170,,,,1901,3858,325.00,200.50,,
